,f0,f1,f2,f3,f4,target
35,0.947848379611969,-7.211178779602051,0.6543133854866028,0.7393587231636047,0.2866186812449791,1
36,0.9007871150970459,-6.2272629737854,0.6579064130783081,0.7820793986320496,0.28761544653910637,1
37,1.050937533378601,-6.554805755615234,0.6825941801071167,0.7803375124931335,0.28766535892417466,1
38,0.8454260230064392,-6.032040119171143,0.6652848124504089,0.7390921115875244,0.2861322746741266,1
39,0.81534743309021,-6.378884792327881,0.6920902729034424,0.7785413265228271,0.2874779917851964,1
40,0.788251519203186,-6.106734275817871,0.6755057573318481,0.7461390495300293,0.2865553390846654,1
41,0.955830991268158,-6.787621974945068,0.6806408166885376,0.7747390270233154,0.28709468159021545,1
42,1.0403989553451538,-7.35736083984375,0.6187543869018555,0.7204110026359558,0.2864356772119009,1
43,0.981907069683075,-7.315852642059326,0.6584051847457886,0.7713965177536011,0.2876653461010449,1
44,1.0337096452713013,-6.399452209472656,0.6797550320625305,0.7613632678985596,0.287473933601059,1
45,0.9263213872909546,-7.428755283355713,0.6559450626373291,0.7487084269523621,0.2874213401544116,1
46,0.9233332276344299,-7.07377815246582,0.6840962767601013,0.7532985806465149,0.28717293614293116,1
47,0.9316539764404297,-7.362656116485596,0.6565305590629578,0.7619851231575012,0.28721148214447895,1
48,0.8933908939361572,-6.4809250831604,0.6730928421020508,0.7846951484680176,0.28784826330478247,1
49,0.9634716510772705,-7.198529243469238,0.6837528347969055,0.7712233066558838,0.2870574657427038,1
50,0.8823232054710388,-7.003387928009033,0.6765579581260681,0.7525998950004578,0.28632885304286343,1
51,0.9881383776664734,-6.356601715087891,0.6731822490692139,0.7781763076782227,0.28735016858848234,1
52,0.8257717490196228,-6.899420261383057,0.7039190530776978,0.7690336108207703,0.286968681550259,1
53,0.8728410601615906,-6.8370680809021,0.6804866194725037,0.7773058414459229,0.287759660302278,1
54,0.8662967085838318,-6.7514967918396,0.6922180652618408,0.773995041847229,0.28703773798962967,1
55,0.8766663074493408,-6.393792629241943,0.6546949744224548,0.7784395217895508,0.2877174809458445,1
56,0.8558169007301331,-6.240723133087158,0.652157187461853,0.7671732902526855,0.2871377534692537,1
57,0.9320259690284729,-6.966254234313965,0.6988595724105835,0.7480027675628662,0.2868063574399923,1
58,0.8735620975494385,-6.552508354187012,0.6805012822151184,0.7694175243377686,0.28664506099616677,1
59,0.8807013034820557,-6.260613441467285,0.6728866696357727,0.7657615542411804,0.28721072763416244,1
60,0.8060928583145142,-5.890437602996826,0.6836143136024475,0.7669305801391602,0.2875859130002339,1
61,0.9254294037818909,-7.375548362731934,0.6670516729354858,0.7751725912094116,0.2879233441396096,1
62,0.8405965566635132,-6.141183376312256,0.6990997791290283,0.7767736911773682,0.2869154294841188,1
63,0.8233528733253479,-7.238336086273193,0.6701854467391968,0.7603667974472046,0.28695189783599495,1
64,0.9514394402503967,-5.9680376052856445,0.6796001195907593,0.7802648544311523,0.2877739241468551,1
65,0.9938011169433594,-6.5127363204956055,0.7019978165626526,0.7682489156723022,0.2873311122136856,1
66,0.9623922109603882,-6.495821952819824,0.6799930334091187,0.7853215336799622,0.28810641979453466,1
67,0.8234655261039734,-6.978701114654541,0.6859397888183594,0.7640691995620728,0.28681277077055645,1
68,0.8967910408973694,-6.655410289764404,0.6939994096755981,0.7717551589012146,0.2868973558144463,1
69,1.009381651878357,-6.2471418380737305,0.673736035823822,0.7700797915458679,0.2868904792235616,1
70,0.8755481839179993,-5.948127746582031,0.7099671363830566,0.7730416059494019,0.2864345878678926,1
71,0.9745365381240845,-6.6746439933776855,0.6862980127334595,0.774268388748169,0.2874798756184226,1
72,0.8714592456817627,-7.057128429412842,0.680504322052002,0.780117928981781,0.2870064181277633,1
73,0.9806903600692749,-7.124575138092041,0.6758499145507812,0.7648144960403442,0.28722187880426936,1
74,0.8385874032974243,-7.079098701477051,0.6813948154449463,0.758216142654419,0.28720841306004424,1
75,0.8826248049736023,-6.539268493652344,0.684397280216217,0.7655836343765259,0.2869885297965073,1
76,0.9721405506134033,-7.278807640075684,0.6916711926460266,0.758077085018158,0.28674849591342033,1
77,0.8116869330406189,-6.999632835388184,0.6874938607215881,0.7570856809616089,0.28696700994339885,1
78,0.8818750977516174,-6.682149887084961,0.6817326545715332,0.7679902911186218,0.2871526993587083,1
79,1.0000184774398804,-6.303890705108643,0.6788216233253479,0.7763371467590332,0.2872931321250163,1
80,0.9543372988700867,-7.022216796875,0.692409098148346,0.7653668522834778,0.2868991158470253,1
81,1.01290762424469,-6.708983421325684,0.681525468826294,0.7732256054878235,0.2871915917476373,1
82,0.8623344302177429,-6.597314357757568,0.6939831972122192,0.764984667301178,0.2873846782184063,1
83,0.9596388339996338,-6.619777202606201,0.6893416047096252,0.7870393991470337,0.2875757121999237,1
84,0.9724803566932678,-7.236072540283203,0.6933331489562988,0.7723737955093384,0.2872862456364559,1
85,0.9104223251342773,-6.652608871459961,0.6861331462860107,0.7649385929107666,0.28731209171140704,1
86,0.9772778153419495,-5.574672698974609,0.685685932636261,0.7912387251853943,0.28754397928969144,1
87,0.8653087615966797,-7.009199142456055,0.6555521488189697,0.7708806991577148,0.2860938542914034,1
88,0.976643979549408,-6.281707286834717,0.6669927835464478,0.7734377980232239,0.2872613844571599,1
89,1.0106698274612427,-7.332913398742676,0.6796491742134094,0.7684509754180908,0.28728376545609957,1
90,0.8234975337982178,-6.276051998138428,0.6976046562194824,0.7684352993965149,0.2867144501028496,1
91,0.8966184854507446,-6.581416130065918,0.6921336054801941,0.767125129699707,0.28729815938366055,1
92,1.0576341152191162,-7.035222053527832,0.6781415343284607,0.7709034085273743,0.286611354534357,1
93,0.989327609539032,-5.82351541519165,0.6949329972267151,0.7778993248939514,0.2875552995697483,1
94,0.9308995604515076,-7.890663146972656,0.6876586079597473,0.7696408629417419,0.28715907142634844,1
95,0.9520267844200134,-6.104640960693359,0.7040205001831055,0.7741417288780212,0.28732295179726297,1
96,0.9675056338310242,-6.505855560302734,0.7034416198730469,0.7687508463859558,0.28709937971023464,1
97,0.8848106265068054,-6.636463642120361,0.66676265001297,0.7665041089057922,0.2862255064163426,1
98,0.9377033710479736,-6.830130100250244,0.679669201374054,0.7616377472877502,0.28681304331973645,1
99,0.9934290051460266,-6.922523021697998,0.6918464303016663,0.7733437418937683,0.2873792725054467,1
100,0.9901577234268188,-6.963433265686035,0.6726215481758118,0.763495922088623,0.2865667072383564,1
101,0.9248825311660767,-7.003830909729004,0.6722328066825867,0.7610027194023132,0.28688304898303046,1
102,0.9520445466041565,-6.875565052032471,0.6821842789649963,0.7951328754425049,0.28775398622817366,1
103,0.990081250667572,-7.071488380432129,0.6927188634872437,0.7725682258605957,0.28727273005827,1
104,0.8255119919776917,-7.146851539611816,0.6660793423652649,0.7516506314277649,0.2869759901391808,1
105,0.8733168244361877,-6.389438152313232,0.6988210678100586,0.7643048167228699,0.28709231051401307,1
106,0.9290564060211182,-6.872740268707275,0.6782746315002441,0.7707475423812866,0.28745243144623556,1
107,1.0192240476608276,-6.661103248596191,0.6854557394981384,0.7627958655357361,0.28688990143408755,1
108,1.001992106437683,-7.038832664489746,0.6742214560508728,0.7478349208831787,0.28682292545054483,1
109,1.3732391595840454,-6.575345516204834,0.6455532908439636,0.7732914686203003,0.2875427084147165,1
110,1.3060784339904785,-6.322820663452148,0.6615949869155884,0.7737732529640198,0.2878483361876715,1
111,0.7746570110321045,-5.721909999847412,0.6930713057518005,0.7805623412132263,0.287357114060213,1
112,0.7828341126441956,-5.710379123687744,0.6908742785453796,0.7795108556747437,0.2877070595312666,1
113,1.8733478784561157,-6.598278045654297,0.7082120180130005,0.7674797177314758,0.287675556666956,1
114,1.325284481048584,-6.098141193389893,0.6595925688743591,0.7462822794914246,0.28637960495596576,1
115,0.9231119751930237,-6.8874735832214355,0.6652858853340149,0.7407194375991821,0.2861116900293496,1
116,0.9816939830780029,-6.429593563079834,0.6983603239059448,0.7862522602081299,0.2879628505343868,1
117,0.9064853191375732,-7.153879165649414,0.6621361970901489,0.735052227973938,0.28655135675097315,1
118,0.786366879940033,-6.884939670562744,0.6822431087493896,0.7600619792938232,0.2862057976635188,1
119,0.8289274573326111,-7.069104194641113,0.6754847168922424,0.7584371566772461,0.28692675562552894,1
120,1.0154321193695068,-6.254319190979004,0.6801336407661438,0.7657293677330017,0.28742812949494845,1
121,0.8023815155029297,-7.083022594451904,0.6652835607528687,0.7695748209953308,0.287024834828025,1
122,0.7989629507064819,-7.419267177581787,0.6478140354156494,0.7613101601600647,0.2875840002854324,1
123,1.3958383798599243,-6.6955342292785645,0.6731926202774048,0.7567532658576965,0.28776930528746203,1
124,0.8339164853096008,-6.973692417144775,0.6642869710922241,0.7537587285041809,0.2869707541012389,1
125,0.867635190486908,-6.941482067108154,0.679431676864624,0.7715708613395691,0.28793068165592534,1
126,1.005613923072815,-6.147732257843018,0.6808006763458252,0.7604638934135437,0.2868657720736975,1
127,1.3504633903503418,-6.634077548980713,0.6751638054847717,0.7698328495025635,0.2870100357024078,1
128,1.5245658159255981,-6.534654140472412,0.6928180456161499,0.7631683349609375,0.28763309688947764,1
129,1.244638442993164,-6.700510025024414,0.660669207572937,0.7575271725654602,0.2869298309692079,1
130,1.434590458869934,-6.512609958648682,0.6652904748916626,0.7683302164077759,0.2878196555731739,1
131,1.3451502323150635,-6.991067409515381,0.6839283108711243,0.7584407925605774,0.28717301942216933,1
132,0.8065299987792969,-7.547004699707031,0.6708800792694092,0.7624148726463318,0.2871548878756997,1
133,1.034794807434082,-6.842046737670898,0.6813724637031555,0.7600787878036499,0.28711691069907896,1
134,1.5876483917236328,-6.229679584503174,0.6857201457023621,0.7651079297065735,0.28761887858710034,1
135,0.8444886803627014,-6.398472785949707,0.6776806116104126,0.770918071269989,0.28706281178723736,1
136,0.795478880405426,-5.968505382537842,0.6888830065727234,0.7800945043563843,0.28741169592062543,1
137,1.5211647748947144,-6.645604133605957,0.6797746419906616,0.7699508666992188,0.28761749685877164,1
138,0.7847366333007812,-7.157880783081055,0.6516005992889404,0.7682319283485413,0.28758871309128087,1
139,1.3903987407684326,-6.303313732147217,0.6683951616287231,0.7824843525886536,0.2873292226932043,1
140,0.9246232509613037,-7.056046009063721,0.6648516058921814,0.7628385424613953,0.2872615522156589,1
141,0.8153925538063049,-6.809362888336182,0.6794690489768982,0.7483257055282593,0.2867365232728004,1
142,0.7656871676445007,-6.971278667449951,0.6594617366790771,0.7659697532653809,0.28749533548097,1
143,0.7478715777397156,-6.1829142570495605,0.6849502325057983,0.765826940536499,0.28691160926859466,1
144,0.7474208474159241,-6.486907958984375,0.6821838021278381,0.7686707973480225,0.2869906776139522,1
145,0.8011543154716492,-7.176008224487305,0.6842373013496399,0.7667344808578491,0.28778901947454527,1
146,0.761792004108429,-7.43867301940918,0.6561734676361084,0.7654386758804321,0.28741947433698967,1
147,0.8137814998626709,-6.7403364181518555,0.6690634489059448,0.7677974700927734,0.28711372855753153,1
148,1.2502611875534058,-6.0453996658325195,0.6694713830947876,0.751152753829956,0.2868841477900699,1
149,1.018213152885437,-6.861876964569092,0.6733718514442444,0.7681161165237427,0.2875391253194994,1
150,0.7842374444007874,-6.914268970489502,0.6749094128608704,0.7636893391609192,0.28732174199602606,1
151,1.3634573221206665,-6.350765705108643,0.6550003886222839,0.7577612996101379,0.28680918439153846,1
152,0.8668111562728882,-6.773655891418457,0.6876134276390076,0.755994439125061,0.2876696819501552,1
153,1.3800586462020874,-6.545689582824707,0.6744291186332703,0.7802436351776123,0.2877666231229027,1
154,1.3577696084976196,-6.815772533416748,0.6760872602462769,0.7601029276847839,0.28711714399764515,1
155,1.1965969800949097,-3.599975347518921,0.695180356502533,0.7770252823829651,0.2872788373986184,1
156,1.2913947105407715,-3.9940555095672607,0.6974115371704102,0.7864286303520203,0.28781075355588187,1
157,1.307038426399231,-6.456057071685791,0.6883220672607422,0.7691187858581543,0.2875359674068194,1
158,1.3478751182556152,-6.492411136627197,0.6653982400894165,0.7653602957725525,0.28760676668046936,1
159,1.40578031539917,-6.541460990905762,0.6686287522315979,0.7716272473335266,0.2877560940154226,1
160,1.3186875581741333,-4.4613776206970215,0.6754143834114075,0.76764976978302,0.28715336827240623,1
161,1.3668183088302612,-5.217756748199463,0.675838828086853,0.7709862589836121,0.2873025867398054,1
162,1.408920407295227,-6.2283148765563965,0.6692794561386108,0.7646209001541138,0.2879813255803811,1
163,1.1221857070922852,-3.5582730770111084,0.7029958367347717,0.779135525226593,0.28717523298289876,1
164,1.601565957069397,-5.688066005706787,0.6698129773139954,0.782370924949646,0.28767379545331984,1
165,1.2847039699554443,-6.7789716720581055,0.6803139448165894,0.7707507014274597,0.2876612866957568,1
166,1.3364561796188354,-5.39499044418335,0.6710723042488098,0.7682979106903076,0.2869101797994914,1
167,1.119739294052124,-4.716771125793457,0.6847614049911499,0.746831476688385,0.28587292244374846,1
168,1.2616851329803467,-6.609438419342041,0.687262237071991,0.7775709629058838,0.2873717867045354,1
169,1.3468616008758545,-5.09207010269165,0.659854531288147,0.7654616832733154,0.28744636573927873,1
170,1.2885472774505615,-5.893409252166748,0.6838114261627197,0.7754011154174805,0.28729642131083066,1
171,1.1727776527404785,-4.205182075500488,0.6824319958686829,0.7537376880645752,0.28652364112280104,1
172,1.2940579652786255,-6.420802116394043,0.7002905011177063,0.7697412967681885,0.2873029034399943,1
173,1.119040608406067,-5.259003639221191,0.7199699878692627,0.771634042263031,0.2862426051590996,1
174,1.2471719980239868,-5.687489032745361,0.6871786117553711,0.7654076814651489,0.2872638522384313,1
175,1.143757700920105,-5.352412700653076,0.6916524767875671,0.7567291259765625,0.2868383440313578,1
176,1.093626618385315,-5.798358917236328,0.6629743576049805,0.7641458511352539,0.2870145902569301,1
177,1.111781358718872,-6.467540740966797,0.6860352158546448,0.7562036514282227,0.28651015182026085,1
178,1.1732758283615112,-5.061727523803711,0.7026094198226929,0.7768735289573669,0.28720600028259125,1
179,1.1453295946121216,-5.6277265548706055,0.664617657661438,0.7690290212631226,0.28719469745676174,1
180,1.2989453077316284,-6.168116569519043,0.7022888660430908,0.7653797268867493,0.2868735620706836,1
181,1.1859617233276367,-6.131824970245361,0.6639304161071777,0.7685658931732178,0.28725749862374905,1
182,1.1943354606628418,-6.337315559387207,0.6703677177429199,0.7724767327308655,0.2874635357401791,1
183,1.1572821140289307,-6.190093040466309,0.6843491792678833,0.7607974410057068,0.2871294566108053,1
184,1.1294034719467163,-6.348701477050781,0.710469663143158,0.7845657467842102,0.28751769932175664,1
185,1.1808537244796753,-5.49091911315918,0.6818495988845825,0.7741338610649109,0.2872742869762557,1
186,1.2297210693359375,-5.9864115715026855,0.6918229460716248,0.7679319381713867,0.2863213664472382,1
187,1.1025017499923706,-6.466907978057861,0.6910518407821655,0.7701044082641602,0.2869246750119157,1
188,1.209342122077942,-5.987539768218994,0.7087582945823669,0.7782717347145081,0.2871134989915269,1
189,1.1990926265716553,-6.210852146148682,0.6819533109664917,0.7703698873519897,0.2874875482852565,1
190,1.1268696784973145,-5.739560127258301,0.7086824774742126,0.7575089335441589,0.2866783814305693,1
191,1.138758897781372,-5.7340216636657715,0.7029978036880493,0.7864859104156494,0.2874408722283754,1
192,1.1527737379074097,-5.052287578582764,0.6872555017471313,0.7522414326667786,0.28636264569665,1
193,1.1961849927902222,-5.885523796081543,0.7026763558387756,0.7769132852554321,0.28743513368380624,1
194,1.0831823348999023,-6.708329200744629,0.686720073223114,0.7661507725715637,0.2873246945153234,1
195,1.1953213214874268,-5.796090602874756,0.6991865038871765,0.7655888199806213,0.2867162032763181,1
196,1.080520749092102,-6.685011863708496,0.685440719127655,0.7634626626968384,0.2868568398154273,1
197,1.2202872037887573,-6.173437595367432,0.6806208491325378,0.756855309009552,0.2872898547807985,1
198,1.1723324060440063,-5.492310523986816,0.6810973286628723,0.7551674842834473,0.2867281928835128,1
199,1.0594700574874878,-6.578556060791016,0.6950038075447083,0.7418447732925415,0.28583036822416386,1
200,1.092565655708313,-6.746828556060791,0.6999502182006836,0.7399726510047913,0.28644691768695607,1
201,1.1663992404937744,-5.497557163238525,0.6888540983200073,0.7716190218925476,0.28707824527179315,1
202,1.1258625984191895,-5.564718246459961,0.6983816027641296,0.758741557598114,0.28656534311002796,1
203,1.1833819150924683,-5.640538215637207,0.6897844076156616,0.747404932975769,0.28610186319341463,1
204,1.1996749639511108,-5.402240753173828,0.6967448592185974,0.7660341858863831,0.2867479625952719,1
205,1.1082180738449097,-5.505096912384033,0.6868982315063477,0.7684726119041443,0.28713939174696285,1
206,1.1606907844543457,-5.796983242034912,0.7017208337783813,0.7726131677627563,0.28746783586589586,1
207,1.2864584922790527,-6.352759838104248,0.6969529390335083,0.7730627059936523,0.28645163166434495,1
208,1.2291054725646973,-6.358016014099121,0.665885329246521,0.7610540390014648,0.28760693262781095,1
209,1.1384897232055664,-5.931060314178467,0.7131488919258118,0.772071897983551,0.2870356769146527,1
210,1.029160499572754,-6.439250946044922,0.684472918510437,0.7492289543151855,0.2865139558330942,1
211,1.2774978876113892,-6.131338596343994,0.6994854211807251,0.7721228003501892,0.2879573767792742,1
212,1.2226753234863281,-6.164486408233643,0.6712247729301453,0.7784061431884766,0.28713480826139354,1
213,1.0429190397262573,-5.820796012878418,0.684643566608429,0.7768310904502869,0.2871611408065318,1
214,1.1917123794555664,-6.282412052154541,0.6844062805175781,0.7710322737693787,0.2873531208443196,1
215,1.1885780096054077,-6.56591796875,0.7054656147956848,0.7778669595718384,0.28771629552694,1
216,1.0673476457595825,-5.586452484130859,0.6833868622779846,0.771218478679657,0.2876085180528052,1
217,1.3266335725784302,-6.245970726013184,0.6940489411354065,0.7645322680473328,0.28682668665051836,1
218,1.0608954429626465,-6.338039875030518,0.6763114929199219,0.7554636597633362,0.28667347863060705,1
219,1.0836018323898315,-5.795124053955078,0.676118016242981,0.7790101766586304,0.28737733356685674,1
220,0.9946063756942749,-5.301290988922119,0.6807198524475098,0.7611204385757446,0.2867238939562057,1
221,1.0860812664031982,-5.67890739440918,0.6777944564819336,0.7687129378318787,0.2872758875769848,1
222,1.0355957746505737,-5.59788703918457,0.6463766098022461,0.7756211161613464,0.28667122060222194,1
223,1.1255700588226318,-6.319018363952637,0.6929633617401123,0.771214485168457,0.2868242192089398,1
224,1.0144124031066895,-6.386038303375244,0.6587311625480652,0.7499138712882996,0.28703965016354294,1
225,1.2875876426696777,-6.247869968414307,0.6548961400985718,0.7527762651443481,0.28775432030167614,1
226,1.0424208641052246,-4.516681671142578,0.6719145774841309,0.763412594795227,0.2871686429754703,1
227,1.1662297248840332,-6.831328868865967,0.6388300061225891,0.7589629888534546,0.28692306158370123,1
228,1.0514991283416748,-5.654178142547607,0.6690040230751038,0.7679972052574158,0.2861111880788977,1
229,1.076404094696045,-6.754234313964844,0.6451704502105713,0.7606138586997986,0.28681693585363527,1
230,1.048079013824463,-6.1013875007629395,0.6805274486541748,0.7604371309280396,0.2871443198804391,1
231,1.026239275932312,-4.849827766418457,0.6652300357818604,0.7564200162887573,0.2873212577052111,1
232,1.09669828414917,-6.214282989501953,0.671879768371582,0.7772761583328247,0.2874934911212838,1
233,1.1110743284225464,-5.578121185302734,0.6709066033363342,0.7594905495643616,0.2870472256250073,1
234,1.150909662246704,-5.683947563171387,0.6779728531837463,0.7603289484977722,0.28696755878094793,1
235,1.0053458213806152,-6.2283935546875,0.6689304113388062,0.7623565196990967,0.287136734362805,1
236,0.9668140411376953,-6.263409614562988,0.6866740584373474,0.7663958072662354,0.28659984152954726,1
237,1.200640082359314,-6.409952640533447,0.6498681306838989,0.7579286098480225,0.28691973562776796,1
238,1.0723252296447754,-6.030816078186035,0.6908937096595764,0.7598954439163208,0.286905089986769,1
239,1.0742100477218628,-6.050079822540283,0.6554380655288696,0.7600970268249512,0.28740601876613175,1
240,1.0582618713378906,-6.009208679199219,0.6680418252944946,0.7701689600944519,0.28722717400658926,1
241,0.9496617913246155,-5.888329029083252,0.6874366402626038,0.7687598466873169,0.2873367088736896,1
242,1.0322989225387573,-5.62600564956665,0.6529740691184998,0.7671251893043518,0.2866508216189903,1
243,1.1306153535842896,-5.054642200469971,0.6548148393630981,0.759908139705658,0.2873616189213347,1
244,1.2236459255218506,-6.593108654022217,0.6506209969520569,0.7688055038452148,0.28781237928145437,1
245,1.1827689409255981,-6.373768329620361,0.66307133436203,0.769512414932251,0.28749342522522076,1
246,1.1290079355239868,-6.196619033813477,0.7032621502876282,0.7706875205039978,0.2868529753666971,1
247,0.9970163106918335,-6.47335958480835,0.6822187304496765,0.7752000093460083,0.2878625525002886,1
248,1.106721043586731,-5.1897711753845215,0.6645102500915527,0.7610310912132263,0.2862967130836737,1
249,1.1170499324798584,-5.705386638641357,0.684623122215271,0.7701316475868225,0.28744264119781865,1
250,1.0675405263900757,-6.324855804443359,0.6659144759178162,0.7720566987991333,0.2866088760437379,1
251,0.8734352588653564,-6.925521373748779,0.7031264901161194,0.7656550407409668,0.28658225533707077,1
252,0.9319368004798889,-6.802761077880859,0.701625406742096,0.7522153854370117,0.2861829393973442,1
253,1.6242680549621582,-6.102302551269531,0.5871425867080688,0.701481282711029,0.2867218917916535,1
254,0.7768112421035767,-5.8388471603393555,0.698769211769104,0.7795113325119019,0.2871172398619093,1
255,1.2937220335006714,-6.143782138824463,0.6762425899505615,0.7462348937988281,0.28709061921324003,1
256,1.2791441679000854,-5.999266624450684,0.6704608201980591,0.7521001696586609,0.28667338496713024,1
257,0.9146955013275146,-6.946835041046143,0.7002719640731812,0.7716575860977173,0.28697604028714,1
258,0.8655087947845459,-6.760690689086914,0.6870628595352173,0.7692365646362305,0.2877332351795347,1
259,0.9633063673973083,-6.9758172035217285,0.6954706907272339,0.777289867401123,0.2875018254613404,1
260,0.8705465197563171,-6.7592854499816895,0.6832758784294128,0.7707574963569641,0.28784880794720685,1
261,1.2059969902038574,-6.4702324867248535,0.6854159235954285,0.7548213005065918,0.28729476655772995,1
262,1.2879408597946167,-6.001964569091797,0.6487873792648315,0.7434518933296204,0.28646015012638754,1
263,0.8776919841766357,-6.8950514793396,0.7173150181770325,0.7788558602333069,0.28798753218175993,1
264,0.9227915406227112,-6.626511573791504,0.6920222043991089,0.7619841694831848,0.2873382467128799,1
265,0.8371943831443787,-6.525433540344238,0.6868327856063843,0.7713811993598938,0.2873850219254043,1
266,1.0108580589294434,-7.159941673278809,0.6828395128250122,0.763399064540863,0.2866473359123228,1
267,1.2607976198196411,-6.2428789138793945,0.66358482837677,0.7605314254760742,0.28624568829069336,1
268,1.2221461534500122,-6.295748710632324,0.6774654984474182,0.753226101398468,0.28692545782041284,1
269,0.8876857757568359,-6.69901180267334,0.676570475101471,0.7599072456359863,0.2862408920521434,1
270,1.696141004562378,-5.808980941772461,0.5940879583358765,0.7167633175849915,0.28689390524729724,1
271,0.7808391451835632,-6.556912422180176,0.694115161895752,0.7775985598564148,0.2877320449332502,1
272,1.202063798904419,-6.173044204711914,0.6586927771568298,0.7503577470779419,0.2866037921060908,1
273,0.9540449380874634,-7.188911437988281,0.7040602564811707,0.7736386060714722,0.28712242394622656,1
274,0.8846299648284912,-5.939412593841553,0.6963201761245728,0.7693392634391785,0.28734917535301885,1
275,0.9499976634979248,-6.457614898681641,0.6567208170890808,0.7566914558410645,0.28677087706079446,1
276,1.047037124633789,-6.166925430297852,0.6804452538490295,0.7664639949798584,0.2869107425930727,1
277,0.7876508831977844,-6.223496913909912,0.6925033926963806,0.7781676054000854,0.2875004925753734,1
278,0.8700500726699829,-6.727759838104248,0.7006001472473145,0.7600283622741699,0.28665715787966245,1
279,0.835213303565979,-5.568803310394287,0.6909552812576294,0.7703527808189392,0.2868591814415078,1
280,0.8784807324409485,-6.913468837738037,0.7149975895881653,0.7759920954704285,0.2879017877056513,1
281,1.3994301557540894,-5.771141052246094,0.6133712530136108,0.7142230868339539,0.28571258075549083,1
282,0.9115860462188721,-7.084190845489502,0.7145763635635376,0.7754086852073669,0.28756051582544967,1
283,1.0226054191589355,-6.697844982147217,0.6746127009391785,0.7654370665550232,0.2868081993748452,1
284,0.8834198117256165,-6.898945331573486,0.7130470275878906,0.771020233631134,0.28634147884002,1
285,1.0155138969421387,-6.997035026550293,0.6919326782226562,0.767548143863678,0.28671821214896287,1
286,1.740960717201233,-6.048047065734863,0.584976315498352,0.6938527226448059,0.2864510801034001,1
